Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
10219,Silver,10-Apr-17,13-Apr-17,123046996,240200100220,2,170.6,42.75
10543,Gold,10-Apr-17,10-Apr-17,123048609,240700200010,1,25.7,9.85
10765,Silver,10-Apr-17,10-Apr-17,123044696,220200200045,1,113,51.45
10935,Silver,10-Apr-17,10-Apr-17,123044699,220200200009,1,59,26.85
12576,Silver,10-Apr-17,16-Apr-17,123048629,240100100424,1,26.3,9.1
12797,SILVER,10-Apr-17,11-Apr-17,123048630,230100300018,1,67.1,27.6
13893,Gold,10-Apr-17,13-Apr-17,123044748,230100500096,1,35.5,17.25
13953,Silver,10-Apr-17,10-Apr-17,123045654,220200200066,1,88.2,38.4
14206,Gold,10-Apr-17,14-Apr-17,123044756,230100600012,1,23.4,11.4
14237,Platinum,10-Apr-17,11-Apr-17,123048661,240700400003,2,24.8,5.6
15512,Platinum,10-Apr-17,10-Apr-17,123048704,240100400048,2,585.4,144.65
18674,GOLD,10-Apr-17,10-Apr-17,123047529,230100500091,1,191,80.45
18856,Silver,10-Apr-17,13-Apr-17,123048829,240600100080,1,28.3,8.55
19369,GOLD,10-Apr-17,10-Apr-17,123045704,240100400127,4,734.4,85.8
20185,Gold,10-Apr-17,10-Apr-17,123044819,230100100015,2,213.8,45.5
20968,SILVER,10-Apr-17,10-Apr-17,123044221,210200100006,1,11.6,5.15
23096,Gold,10-Apr-17,13-Apr-17,123044875,230100500092,3,346.8,48.15
24322,Gold,10-Apr-17,10-Apr-17,123044267,220100100106,1,93.1,46.65
25233,Silver,10-Apr-17,14-Apr-17,123048950,240100400098,4,1007.2,125.85
25960,Silver,10-Apr-17,13-Apr-17,123048965,240500100059,1,61,26.55
25975,Silver,10-Apr-17,10-Apr-17,123044925,240500100064,1,55.7,24.2
27713,Silver,10-Apr-17,10-Apr-17,123044279,240100100699,1,11.2,4.6
27814,Gold,10-Apr-17,10-Apr-17,123045718,240200100183,1,95.7,47.95
29294,Gold,10-Apr-17,10-Apr-17,123045749,240600100170,1,23.1,9.85
31006,Silver,10-Apr-17,10-Apr-17,123049073,240200100226,1,183.9,86.65
31446,Gold,10-Apr-17,10-Apr-17,123047177,240500100011,3,117.6,17.85
32332,SILVER,10-Apr-17,10-Apr-17,123047185,240100200004,1,35.2,14.8
33121,Gold,10-Apr-17,13-Apr-17,123049101,240500100036,1,50.5,22.4
33698,SILVER,10-Apr-17,10-Apr-17,123049115,220200100012,1,58.7,28.25
35066,Gold,10-Apr-17,10-Apr-17,123045476,240600100109,2,88,19.15
36550,Gold,10-Apr-17,14-Apr-17,123045067,230100200050,1,127.8,58.05
38213,SILVER,10-Apr-17,10-Apr-17,123049241,220100300042,1,187.5,75.8
40466,Silver,10-Apr-17,10-Apr-17,123045123,220100700034,1,80.5,38.3
40661,SILVER,10-Apr-17,10-Apr-17,123045128,240500200100,3,68.1,10.85
40878,Gold,10-Apr-17,10-Apr-17,123047228,220200100153,3,144.6,24.2
41198,Gold,10-Apr-17,10-Apr-17,123045873,240600100013,2,6.8,1.25
42797,Gold,10-Apr-17,10-Apr-17,123047251,240100100127,1,34.7,15.45
43643,Silver,10-Apr-17,10-Apr-17,123047256,210200300075,1,37.2,18.7
45065,Gold,10-Apr-17,14-Apr-17,123049501,240500200092,3,98.1,15.7
45069,Gold,10-Apr-17,10-Apr-17,123049503,220101400083,1,50.7,23.1
45228,Silver,10-Apr-17,10-Apr-17,123049506,220200200014,1,90,40.9
45455,Gold,10-Apr-17,15-Apr-17,123047296,220100800009,1,48.6,23.15
45782,Gold,10-Apr-17,14-Apr-17,123049520,220200300101,1,130.4,58.05
46224,Silver,10-Apr-17,10-Apr-17,123045189,230100500096,1,35.5,17.25
46646,Silver,10-Apr-17,10-Apr-17,123049550,240400300029,2,13.6,2.75
47345,Silver,10-Apr-17,14-Apr-17,123045198,230100600003,3,51.6,7.55
48363,Silver,10-Apr-17,10-Apr-17,123045228,240800100020,1,122.4,65.6
49264,Gold,10-Apr-17,15-Apr-17,123047300,220101400276,1,67.8,30.9
51482,Gold,10-Apr-17,13-Apr-17,123045269,230100500008,1,38,16.8
52242,Platinum,10-Apr-17,10-Apr-17,123047319,220100100636,1,13.1,6.45
53260,Gold,10-Apr-17,11-Apr-17,123049695,240100100511,1,14.1,6.2
53468,Silver,10-Apr-17,10-Apr-17,123047686,240200100102,2,27.2,6.2
53843,Silver,10-Apr-17,10-Apr-17,123045314,240800200021,1,89.7,38.9
55814,Gold,10-Apr-17,10-Apr-17,123045343,240100100035,1,88.3,37.8
56314,Gold,10-Apr-17,10-Apr-17,123045971,220200100016,1,124.4,62.3
56609,Gold,10-Apr-17,11-Apr-17,123048161,220200100066,1,86.6,43.4
56674,Silver,10-Apr-17,14-Apr-17,123045361,230100600025,3,377.7,63.05
56738,Gold,10-Apr-17,10-Apr-17,123046598,220100700031,1,119.4,56.95
57808,Gold,10-Apr-17,13-Apr-17,123044068,240100400070,2,351.8,127.95
57908,Gold,10-Apr-17,15-Apr-17,123047693,240200100226,1,183.9,86.65
58102,Silver,10-Apr-17,10-Apr-17,123045388,230100600016,1,77,38.6
58363,Gold,10-Apr-17,10-Apr-17,123047369,240100100439,1,138.1,69
59283,SILVER,10-Apr-17,10-Apr-17,123047706,230100500021,1,93.2,40.7
59320,SILVER,10-Apr-17,10-Apr-17,123045510,240600100198,1,57.5,24.2
59792,Silver,10-Apr-17,15-Apr-17,123049909,240700400010,2,122.6,31.95
60533,Gold,10-Apr-17,14-Apr-17,123047725,220200100035,1,62.6,31.4
63126,Silver,10-Apr-17,10-Apr-17,123045436,220100300024,1,52.5,24.35
64434,Silver,10-Apr-17,10-Apr-17,123047414,240200100173,1,479.6,245.25
70155,Gold,10-Apr-17,10-Apr-17,123048183,220101100010,1,11.2,4.85
70194,SILVER,10-Apr-17,10-Apr-17,123046631,240100400127,2,367.2,85.8
70414,GOLD,10-Apr-17,10-Apr-17,123046644,240400200091,1,217,90.4
70974,Gold,10-Apr-17,10-Apr-17,123046672,210200500019,1,36.1,16.8
71062,GOLD,10-Apr-17,10-Apr-17,123045992,240600100040,1,3.5,1.3
75021,Silver,10-Apr-17,10-Apr-17,123048218,220200100153,1,48.2,24.2
75067,Gold,10-Apr-17,12-Apr-17,123046057,230100600018,1,64.2,32.2
75085,GOLD,10-Apr-17,16-Apr-17,123048228,230100500004,3,9.6,1.35
79145,Silver,10-Apr-17,16-Apr-17,123044548,220100800060,1,24.3,11.65
81553,Gold,10-Apr-17,14-Apr-17,123047874,220101400125,1,47.5,21.2
82220,GOLD,10-Apr-17,14-Apr-17,123048243,220200300102,1,136.6,62.25
84230,Silver,10-Apr-17,10-Apr-17,123047918,230100600012,1,23.4,11.4
84707,SILVER,10-Apr-17,10-Apr-17,123044454,240600100024,1,31.5,14.45
85865,Silver,10-Apr-17,14-Apr-17,123047938,240200100222,1,84.7,42.45
85958,Gold,10-Apr-17,10-Apr-17,123046856,240700400017,2,82.8,19.4
86327,Gold,10-Apr-17,13-Apr-17,123048288,230100200043,3,170.1,27.25
87387,Silver,10-Apr-17,13-Apr-17,123047968,220100100304,2,122.6,30.75
91046,Gold,10-Apr-17,13-Apr-17,123048308,220200100073,1,68.8,34.5
92287,Platinum,10-Apr-17,10-Apr-17,123048012,220101400121,1,65.1,28.95
92692,Gold,10-Apr-17,10-Apr-17,123046366,240100400005,4,938.4,115.95
94190,Gold,10-Apr-17,10-Apr-17,123046378,240100400079,2,460.6,102.45
2708,Platinum,11-Apr-17,15-Apr-17,123054308,240100100029,1,109.6,47.35
2894,Silver,11-Apr-17,11-Apr-17,123050113,240500100029,1,58.9,26.1
4878,Gold,11-Apr-17,11-Apr-17,123050738,220200100021,3,450.9,75.25
4927,Gold,11-Apr-17,11-Apr-17,123053352,230100100005,1,156.9,66.75
5553,SILVER,11-Apr-17,11-Apr-17,123054347,240100400118,2,525.6,125.15
5768,Silver,11-Apr-17,11-Apr-17,123050773,220101400193,1,23.8,10.9
5801,Silver,11-Apr-17,16-Apr-17,123050778,220200300060,3,239.1,36.4
6757,Silver,11-Apr-17,11-Apr-17,123052921,240100100283,1,37.9,18
6812,Gold,11-Apr-17,14-Apr-17,123054386,240600100152,1,24.3,9.8
6898,Gold,11-Apr-17,11-Apr-17,123053367,210200900004,1,46,16.05
6951,Silver,11-Apr-17,11-Apr-17,123054395,220101400205,1,24.7,11.1
7474,Gold,11-Apr-17,11-Apr-17,123050135,240700400031,2,108,27.1
8446,SILVER,11-Apr-17,11-Apr-17,123050884,240600100089,2,44,9.1
8765,Gold,11-Apr-17,11-Apr-17,123050913,240200200024,1,124.2,12.4
10080,Gold,11-Apr-17,11-Apr-17,123050923,230100200037,1,75.4,37.8
10614,Silver,11-Apr-17,11-Apr-17,123053385,230100700011,1,252,103.95
11227,Gold,11-Apr-17,15-Apr-17,123053905,230100700009,1,540.7,276
11316,Gold,11-Apr-17,11-Apr-17,123053394,220101200019,1,47.4,20.55
11621,Gold,11-Apr-17,19-Apr-17,123050962,220100100048,2,40.6,10.25
11621,Gold,11-Apr-17,20-Apr-17,123050981,240500100029,1,58.9,26.1
11825,Silver,11-Apr-17,16-Apr-17,123052945,220100800001,1,37.2,17.65
11963,GOLD,11-Apr-17,14-Apr-17,123050994,230100200044,1,70.1,35.15
12203,GOLD,11-Apr-17,11-Apr-17,123051927,220200100126,3,100.2,16.8
14099,Gold,11-Apr-17,11-Apr-17,123053406,240700400008,2,55.8,12.1
16066,Gold,11-Apr-17,11-Apr-17,123052498,220200200025,3,214.5,31.65
16726,Silver,11-Apr-17,12-Apr-17,123051051,240400300022,2,67.6,14.7
19226,Gold,11-Apr-17,12-Apr-17,123054744,240100400147,4,955.2,118.05
20638,Gold,11-Apr-17,15-Apr-17,123053937,230100500012,3,221.7,33.25
20719,GOLD,11-Apr-17,11-Apr-17,123053452,220200200012,3,203.7,30.9
20909,SILVER,11-Apr-17,11-Apr-17,123052526,220200100073,1,68.8,34.5
21571,Gold,11-Apr-17,14-Apr-17,123051121,230100600036,1,103.2,50.4
22763,Silver,11-Apr-17,11-Apr-17,123054818,240700200007,3,15.3,2.2
23259,GOLD,11-Apr-17,12-Apr-17,123053038,220101300006,2,54.6,12.25
24784,Gold,11-Apr-17,13-Apr-17,123054898,240100100206,1,19.9,8.95
25392,Silver,11-Apr-17,21-Apr-17,123054926,210200600025,1,38.5,17.9
25427,Gold,11-Apr-17,11-Apr-17,123053065,220200100084,1,106.5,51.55
29938,Gold,11-Apr-17,11-Apr-17,123051989,240100100487,1,20.7,10.45
31253,Silver,11-Apr-17,11-Apr-17,123055021,230100600018,3,192.6,32.2
31428,Gold,11-Apr-17,11-Apr-17,123051994,240600100046,1,8.5,3.3
31677,Gold,11-Apr-17,11-Apr-17,123051242,220100100575,2,77.4,19.45
31995,Gold,11-Apr-17,11-Apr-17,123053134,240100400008,2,207,51.7
32144,Gold,11-Apr-17,14-Apr-17,123055057,240100400022,4,749.2,87.35
32255,Silver,11-Apr-17,11-Apr-17,123053135,220200100181,1,122.1,61.15
32630,Gold,11-Apr-17,15-Apr-17,123055070,240100400078,2,701,175.2
33473,Gold,11-Apr-17,12-Apr-17,123050222,220100700022,1,51.7,21.9
33886,GOLD,11-Apr-17,15-Apr-17,123053470,220100300028,1,119.3,57.35
34288,Silver,11-Apr-17,11-Apr-17,123051287,220100300041,1,171.3,69.25
34913,Gold,11-Apr-17,12-Apr-17,123055118,220200100211,1,103.5,51.85
35180,Platinum,11-Apr-17,11-Apr-17,123052550,240100300006,2,103,22.8
35870,Gold,11-Apr-17,11-Apr-17,123053150,210201100002,1,53.3,23.25
38948,Gold,11-Apr-17,11-Apr-17,123055196,220200300052,1,67.1,30.55
39908,Silver,11-Apr-17,11-Apr-17,123052574,240600100113,1,50.4,21.5
41506,Gold,11-Apr-17,11-Apr-17,123051776,220100700031,1,119.4,56.95
43048,Silver,11-Apr-17,11-Apr-17,123051368,240800200037,1,49.8,21.6
43868,Gold,11-Apr-17,11-Apr-17,123054007,240700400004,2,26.4,5.95
44314,SILVER,11-Apr-17,11-Apr-17,123051373,220200300107,1,83,37
45541,Gold,11-Apr-17,11-Apr-17,123052586,230100100015,1,106.9,45.5
45804,Gold,11-Apr-17,14-Apr-17,123053519,220200100002,3,117.3,19.65
46173,Silver,11-Apr-17,11-Apr-17,123050243,230100200043,1,56.7,27.25
47505,Gold,11-Apr-17,11-Apr-17,123050268,240100200008,1,30,12.45
47868,Silver,11-Apr-17,12-Apr-17,123051435,220200100014,4,274.4,33.25
48169,Silver,11-Apr-17,11-Apr-17,123052050,240600100115,1,47.9,20
48254,Gold,11-Apr-17,11-Apr-17,123051441,220101400171,1,34.7,15.8
50806,SILVER,11-Apr-17,11-Apr-17,123051483,220100300017,1,22.4,10.6
51552,SILVER,11-Apr-17,11-Apr-17,123054033,240100100159,2,61.6,13.7
53400,Gold,11-Apr-17,11-Apr-17,123055558,220100100214,1,90.6,45.4
54003,Silver,11-Apr-17,12-Apr-17,123051801,240500100033,3,196.2,28.95
56873,SILVER,11-Apr-17,11-Apr-17,123053547,230100600022,1,84.1,42.15
57157,Gold,11-Apr-17,11-Apr-17,123054057,210200900050,1,32.5,14.9
57409,Gold,11-Apr-17,11-Apr-17,123050274,240100100385,1,39.1,16.4
58015,Gold,11-Apr-17,14-Apr-17,123053267,220100100097,2,95,23.85
58862,Gold,11-Apr-17,11-Apr-17,123055727,240800100083,1,34.7,22.1
62044,Gold,11-Apr-17,11-Apr-17,123051667,220101400391,1,102.9,46.95
62160,Silver,11-Apr-17,11-Apr-17,123053286,240500100054,1,70.5,28.25
62942,SILVER,11-Apr-17,15-Apr-17,123051701,230100500021,3,279.6,40.7
63408,Gold,11-Apr-17,11-Apr-17,123051707,240800200030,1,46.4,18.3
64870,Gold,11-Apr-17,11-Apr-17,123053307,220100100483,1,32.2,19.4
65587,GOLD,11-Apr-17,11-Apr-17,123051736,220200100016,1,124.4,62.3
70130,Gold,11-Apr-17,11-Apr-17,123053595,220101400204,1,19.1,8.75
70829,Silver,11-Apr-17,13-Apr-17,123053601,220200200068,1,100.9,43.9
72174,Gold,11-Apr-17,11-Apr-17,123054118,240400300035,2,38.2,7.7
72987,Gold,11-Apr-17,11-Apr-17,123054126,210200600099,1,46.7,21.1
73147,Gold,11-Apr-17,13-Apr-17,123052145,210201000030,1,22.3,10.25
75324,Gold,11-Apr-17,16-Apr-17,123050650,240200200012,1,187.1,18
76085,Silver,11-Apr-17,11-Apr-17,123052218,220101400132,1,54.7,24.95
77636,Gold,11-Apr-17,11-Apr-17,123053683,220200300071,3,311.4,47.25
78285,Silver,11-Apr-17,12-Apr-17,123052738,210200400062,1,56.1,28.15
80488,Gold,11-Apr-17,11-Apr-17,123052260,220101100018,1,17.1,7.15
81774,Silver,11-Apr-17,11-Apr-17,123052789,210200400087,1,46.6,23.4
82063,Gold,11-Apr-17,20-Apr-17,123052271,210201000109,1,23.8,10.75
83102,Platinum,11-Apr-17,11-Apr-17,123054164,240700400024,3,190.8,33.15
83836,Gold,11-Apr-17,11-Apr-17,123050444,220101200009,1,106.8,42.8
84443,Gold,11-Apr-17,11-Apr-17,123054182,230100600031,1,88.5,42.45
87181,Silver,11-Apr-17,11-Apr-17,123050530,210200600122,1,70,30.45
89012,Gold,11-Apr-17,14-Apr-17,123052820,210200300075,1,37.2,18.7
90834,Silver,11-Apr-17,13-Apr-17,123050595,240400200088,2,394.8,82.25
91176,Silver,11-Apr-17,11-Apr-17,123052838,220200100099,1,157.8,79
91266,Silver,11-Apr-17,14-Apr-17,123054216,220200100230,3,335.1,55.95
91740,Gold,11-Apr-17,11-Apr-17,123054240,240500200075,1,29.7,12.4
92884,Gold,11-Apr-17,13-Apr-17,123052865,210201000096,1,22.9,10.45
9813,Silver,12-Apr-17,18-Apr-17,123058453,240500100054,3,211.5,28.25
39554,Gold,12-Apr-17,14-Apr-17,123059015,220200200047,1,135.8,68
50689,Silver,12-Apr-17,13-Apr-17,123059275,240500200122,1,22.9,10.9
57590,Silver,12-Apr-17,18-Apr-17,123059398,240100100673,2,119.8,25.35
72658,Silver,12-Apr-17,18-Apr-17,123057839,220100100464,1,86.7,43.3
84705,Silver,12-Apr-17,14-Apr-17,123056923,230100600023,3,220.2,36.8
433,Silver,13-Apr-17,14-Apr-17,123063453,240100400058,2,74.8,29.65
1238,Silver,13-Apr-17,13-Apr-17,123063474,220100300039,2,408.8,87.15
3775,SILVER,13-Apr-17,14-Apr-17,123063419,230100400008,1,10,3.8
4784,Silver,13-Apr-17,18-Apr-17,123062256,220100500005,1,104.4,46
6983,Gold,13-Apr-17,17-Apr-17,123062273,220101400097,1,55.3,25.25
8652,Gold,13-Apr-17,18-Apr-17,123063634,220200100213,1,116.3,56.3
9295,GOLD,13-Apr-17,13-Apr-17,123060959,220200100182,1,129.7,64.95
9296,GOLD,13-Apr-17,13-Apr-17,123060229,220100100087,1,227.5,113.85
10351,Silver,13-Apr-17,14-Apr-17,123060962,240400200090,1,125.4,52.25
11568,Gold,13-Apr-17,13-Apr-17,123060250,240100100263,1,29.3,12.25
11941,Gold,13-Apr-17,13-Apr-17,123062655,230100500093,1,132.8,55.85
12360,Gold,13-Apr-17,13-Apr-17,123063682,220100100419,3,148.5,24.85
12511,Platinum,13-Apr-17,17-Apr-17,123063692,240700400031,2,108,27.1
14971,GOLD,13-Apr-17,13-Apr-17,123060278,220100100483,1,32.2,19.4
16278,Gold,13-Apr-17,13-Apr-17,123063124,240100200012,1,32.2,13.35
16917,Silver,13-Apr-17,18-Apr-17,123062339,220101400284,1,49.8,22.75
17320,Gold,13-Apr-17,13-Apr-17,123061029,240200100254,1,27.6,12.35
18989,Gold,13-Apr-17,14-Apr-17,123062681,240100100452,1,39.5,19.25
19509,Silver,13-Apr-17,13-Apr-17,123062357,220200300110,1,60,26.75
19628,Silver,13-Apr-17,13-Apr-17,123063830,240800100010,1,79,36.05
20416,Silver,13-Apr-17,13-Apr-17,123060312,240500200056,1,24.1,11.55
21078,Silver,13-Apr-17,13-Apr-17,123063133,230100400018,1,28.1,12.75
21561,GOLD,13-Apr-17,16-Apr-17,123060349,230100600022,3,252.3,42.15
22073,SILVER,13-Apr-17,13-Apr-17,123063874,220101100023,3,63.9,8.9
22530,Gold,13-Apr-17,13-Apr-17,123061034,240600100016,1,51.7,20.5
24187,Gold,13-Apr-17,13-Apr-17,123060406,240100100253,1,104.2,50.9
25408,Gold,13-Apr-17,13-Apr-17,123060412,240100100252,1,180.4,87.1
27079,Silver,13-Apr-17,18-Apr-17,123064045,240700100012,3,65.97,9.1
30498,Gold,13-Apr-17,13-Apr-17,123059668,230100600023,1,73.4,36.8
31177,Silver,13-Apr-17,13-Apr-17,123064104,210200400068,1,35.6,17.9
31311,SILVER,13-Apr-17,16-Apr-17,123063182,220200100186,1,127.6,63.9
32568,GOLD,13-Apr-17,13-Apr-17,123064130,240400300026,2,185.4,40.3
34234,Silver,13-Apr-17,13-Apr-17,123061128,220200300159,3,270.9,41.25
34404,Gold,13-Apr-17,13-Apr-17,123061132,240200100043,1,141.2,69.4
34960,Gold,13-Apr-17,13-Apr-17,123062751,220101100018,1,17.1,7.15
38336,Silver,13-Apr-17,14-Apr-17,123062766,220100800052,1,85.4,40.7
39557,Gold,13-Apr-17,13-Apr-17,123064235,220100500012,2,232.8,51.3
40877,GOLD,13-Apr-17,17-Apr-17,123064284,240100100570,1,32.6,13.8
41316,Gold,13-Apr-17,18-Apr-17,123062773,240200100056,1,40.8,19.75
43449,Gold,13-Apr-17,18-Apr-17,123064335,240800200065,1,37.1,14.9
43607,Gold,13-Apr-17,13-Apr-17,123062465,220100100212,1,65.9,33.05
45383,Silver,13-Apr-17,19-Apr-17,123060644,240100300006,2,103,22.8
46983,Gold,13-Apr-17,13-Apr-17,123060665,220101400107,2,54.4,12.5
50051,SILVER,13-Apr-17,13-Apr-17,123062481,220200100105,1,180.7,90.45
50123,Gold,13-Apr-17,15-Apr-17,123064493,240600100027,1,35.4,14.25
50148,Silver,13-Apr-17,18-Apr-17,123064503,240100100594,1,12.1,5.1
50328,Silver,13-Apr-17,13-Apr-17,123064507,220101000002,1,17.7,8
52040,Gold,13-Apr-17,13-Apr-17,123061242,220200200039,1,95.5,43.55
52105,Silver,13-Apr-17,13-Apr-17,123059773,240100100577,1,76,31.75
53435,Silver,13-Apr-17,13-Apr-17,123061842,240100100135,3,672.6,92
54413,Silver,13-Apr-17,13-Apr-17,123062539,220200200025,1,71.5,31.65
56243,GOLD,13-Apr-17,13-Apr-17,123064649,220101400029,2,9.2,1.9
56343,Silver,13-Apr-17,14-Apr-17,123064656,240100400014,2,502.8,125.65
57566,Silver,13-Apr-17,13-Apr-17,123064673,240500200100,1,22.7,10.85
63053,GOLD,13-Apr-17,13-Apr-17,123064839,240400200094,1,254.2,115.6
64408,Gold,13-Apr-17,16-Apr-17,123060879,240500200100,4,90.8,10.85
65127,Silver,13-Apr-17,13-Apr-17,123062579,220200100170,3,336.3,56.15
65200,Silver,13-Apr-17,13-Apr-17,123062586,240100100604,3,251.7,35
65347,SILVER,13-Apr-17,13-Apr-17,123064885,230100500096,4,142,17.25
65626,GOLD,13-Apr-17,13-Apr-17,123060864,240400300009,2,124.2,25.8
70123,Gold,13-Apr-17,13-Apr-17,123061912,230100500096,1,35.5,17.25
72516,Silver,13-Apr-17,01-May-17,123062837,220200100168,3,573.9,95.75
72791,Platinum,13-Apr-17,18-Apr-17,123059840,240100200001,1,15.9,6.3
72925,Gold,13-Apr-17,13-Apr-17,123061333,240500200059,1,31,14.8
73046,Gold,13-Apr-17,17-Apr-17,123063261,210200700004,1,12.7,5.75
74426,Gold,13-Apr-17,13-Apr-17,123061948,220100100197,1,101.3,50.75
77642,Silver,13-Apr-17,14-Apr-17,123059908,240200200060,1,184.5,73.85
78714,Gold,13-Apr-17,13-Apr-17,123062015,240800200034,1,66.7,30.25
82342,Silver,13-Apr-17,13-Apr-17,123059996,240600100071,1,52.2,21.55
87187,Silver,13-Apr-17,13-Apr-17,123061576,220101200025,1,26.3,11.4
87322,Silver,13-Apr-17,14-Apr-17,123060071,210200300116,1,13.6,6.85
88283,GOLD,13-Apr-17,13-Apr-17,123061608,210200900010,3,137.7,19.45
88602,Silver,13-Apr-17,20-Apr-17,123061612,240100400148,4,1012.4,125.1
89013,SILVER,13-Apr-17,17-Apr-17,123061622,220100900035,2,83.6,19.45
89734,Platinum,13-Apr-17,13-Apr-17,123063378,210200600108,1,34.6,15.05
90494,Gold,13-Apr-17,13-Apr-17,123062151,240500100044,1,71.2,28.5
90551,Silver,13-Apr-17,15-Apr-17,123060124,220101300012,1,18.4,8.3
92464,Gold,13-Apr-17,13-Apr-17,123063404,240300300036,2,368.2,76.8
1252,Silver,14-Apr-17,14-Apr-17,123068484,220101400238,1,56.9,25.95
3443,Silver,14-Apr-17,14-Apr-17,123068513,240600100106,1,51.2,21.3
4070,GOLD,14-Apr-17,14-Apr-17,123065440,240500200047,1,207.4,86.35
5228,Gold,14-Apr-17,14-Apr-17,123068520,220100500018,1,65.8,30
5552,Silver,14-Apr-17,14-Apr-17,123068537,220100700038,3,300.6,47.75
6808,Gold,14-Apr-17,18-Apr-17,123068614,240100400080,2,439.8,109.9
7731,Gold,14-Apr-17,17-Apr-17,123068622,240500100043,1,26,8.8
9032,Silver,14-Apr-17,14-Apr-17,123067355,240100200014,1,55.4,22.8
11463,Silver,14-Apr-17,14-Apr-17,123066820,220200100014,1,68.6,33.25
13684,SILVER,14-Apr-17,14-Apr-17,123067655,240700400032,2,61.6,6.75
13803,Silver,14-Apr-17,14-Apr-17,123068808,220100100354,2,34,8.45
14370,Silver,14-Apr-17,14-Apr-17,123067374,240700400036,2,12.4,2.75
15739,Gold,14-Apr-17,19-Apr-17,123067390,240200200028,2,33.4,6.75
16003,Gold,14-Apr-17,16-Apr-17,123066317,240700300002,1,21.99,7.25
16231,Silver,14-Apr-17,14-Apr-17,123066321,240100100161,1,116.6,57.9
18154,Silver,14-Apr-17,14-Apr-17,123067400,220100100133,1,28.1,14.15
18613,Gold,14-Apr-17,17-Apr-17,123068939,240700400020,2,142.6,37.15
19055,GOLD,14-Apr-17,17-Apr-17,123068962,240100100222,1,80.1,34.8
19226,Gold,14-Apr-17,15-Apr-17,123068971,240100100704,1,62.4,27.5
19628,Silver,14-Apr-17,14-Apr-17,123069009,220101400369,1,55.7,25.9
20372,Platinum,14-Apr-17,17-Apr-17,123065606,230100500096,1,35.5,17.25
22319,Silver,14-Apr-17,14-Apr-17,123069109,240800100025,1,249,113.55
23216,Gold,14-Apr-17,18-Apr-17,123069128,220200300107,1,83,37
23782,SILVER,14-Apr-17,14-Apr-17,123065643,220200100241,1,35.4,17.8
25888,Gold,14-Apr-17,14-Apr-17,123066867,240700400013,2,136.4,35.55
28895,Gold,14-Apr-17,14-Apr-17,123067457,240700400018,2,46,10.2
29554,GOLD,14-Apr-17,14-Apr-17,123067458,240100100516,1,25.3,10.95
30670,Silver,14-Apr-17,14-Apr-17,123067460,210200900015,1,23,10.3
31405,Silver,14-Apr-17,14-Apr-17,123069276,220100100102,1,12.9,6.55
34828,GOLD,14-Apr-17,14-Apr-17,123066910,220100300017,1,22.4,10.6
35072,Gold,14-Apr-17,17-Apr-17,123065758,220200200039,3,286.5,43.55
36248,Gold,14-Apr-17,14-Apr-17,123065784,220100300012,2,22.8,5.6
38626,Silver,14-Apr-17,14-Apr-17,123069525,240300300067,1,63.7,26.95
39867,SILVER,14-Apr-17,16-Apr-17,123067740,220100100117,4,160,20.1
41879,Silver,14-Apr-17,14-Apr-17,123069589,220100700009,2,200.2,47.65
42913,Silver,14-Apr-17,15-Apr-17,123069607,240700100001,1,23.4,12.2
44164,SILVER,14-Apr-17,14-Apr-17,123067531,220100100190,1,45.1,22.65
44226,Silver,14-Apr-17,14-Apr-17,123069648,230100100018,1,156.1,66.1
44664,Gold,14-Apr-17,18-Apr-17,123068109,220200300126,3,163.5,24.3
45474,Gold,14-Apr-17,14-Apr-17,123068166,220200200015,1,105.1,47.75
46126,Gold,14-Apr-17,17-Apr-17,123069728,240100100364,1,1.7,0.7
46393,Silver,14-Apr-17,16-Apr-17,123065921,230100600023,1,73.4,36.8
46707,Gold,14-Apr-17,16-Apr-17,123067535,230100200066,3,38.7,5.45
47066,GOLD,14-Apr-17,16-Apr-17,123065930,230100500055,3,76.5,10.75
47669,Silver,14-Apr-17,14-Apr-17,123066457,220200200054,3,587.1,97.95
48480,Silver,14-Apr-17,14-Apr-17,123065962,240100200002,1,15.3,6.05
49143,SILVER,14-Apr-17,15-Apr-17,123067546,220100800086,1,60.5,28.9
50947,Gold,14-Apr-17,16-Apr-17,123066035,230100400007,2,24.4,4.9
51120,GOLD,14-Apr-17,14-Apr-17,123069863,240500200143,3,62.4,9.9
52078,Silver,14-Apr-17,14-Apr-17,123067580,220101000002,1,17.7,8
52338,GOLD,14-Apr-17,15-Apr-17,123066046,220200200009,1,59,26.85
54037,Gold,14-Apr-17,14-Apr-17,123069937,220100100143,1,88.1,44.15
54120,GOLD,14-Apr-17,14-Apr-17,123066062,240200100183,1,95.7,47.95
57420,SILVER,14-Apr-17,14-Apr-17,123065090,240600100181,1,36.8,16
57922,Gold,14-Apr-17,14-Apr-17,123070010,220100700010,1,53.9,25.7
58533,Silver,14-Apr-17,14-Apr-17,123067599,240700400008,2,55.8,12.1
59654,Gold,14-Apr-17,14-Apr-17,123070070,220100400012,1,76.9,34.95
59689,Silver,14-Apr-17,14-Apr-17,123066529,240600100089,1,22,9.1
59744,Silver,14-Apr-17,14-Apr-17,123066131,240800200059,1,40.8,18.45
